cliente_id,timestamp,consumo,unidad,medidor_id
CLI-001,2026-05-06 20:00:00,545.79,kWh,MTR-001
CLI-002,2026-05-06 20:00:00,582.58,kWh,MTR-002
CLI-003,2026-05-06 20:00:00,321.0,kWh,MTR-003
CLI-001,2026-05-06 21:00:00,524.91,kWh,MTR-001
CLI-002,2026-05-06 21:00:00,590.5,kWh,MTR-002
CLI-003,2026-05-06 21:00:00,352.95,kWh,MTR-003
CLI-001,2026-05-06 22:00:00,67.55,kWh,MTR-001
CLI-002,2026-05-06 22:00:00,584.78,kWh,MTR-002
CLI-003,2026-05-06 22:00:00,332.17,kWh,MTR-003
CLI-001,2026-05-06 23:00:00,62.43,kWh,MTR-001
CLI-002,2026-05-06 23:00:00,584.5,kWh,MTR-002
CLI-003,2026-05-06 23:00:00,346.82,kWh,MTR-003
CLI-001,2026-05-07 00:00:00,83.65,kWh,MTR-001
CLI-002,2026-05-07 00:00:00,626.96,kWh,MTR-002
CLI-003,2026-05-07 00:00:00,336.6,kWh,MTR-003
CLI-001,2026-05-07 01:00:00,72.23,kWh,MTR-001
CLI-002,2026-05-07 01:00:00,641.61,kWh,MTR-002
CLI-003,2026-05-07 01:00:00,334.82,kWh,MTR-003
CLI-001,2026-05-07 02:00:00,83.76,kWh,MTR-001
CLI-002,2026-05-07 02:00:00,581.95,kWh,MTR-002
CLI-003,2026-05-07 02:00:00,341.78,kWh,MTR-003
CLI-001,2026-05-07 03:00:00,68.97,kWh,MTR-001
CLI-002,2026-05-07 03:00:00,588.29,kWh,MTR-002
CLI-003,2026-05-07 03:00:00,353.92,kWh,MTR-003
CLI-001,2026-05-07 04:00:00,76.57,kWh,MTR-001
CLI-002,2026-05-07 04:00:00,616.8,kWh,MTR-002
CLI-003,2026-05-07 04:00:00,351.47,kWh,MTR-003
CLI-001,2026-05-07 05:00:00,63.15,kWh,MTR-001
CLI-002,2026-05-07 05:00:00,579.8,kWh,MTR-002
CLI-003,2026-05-07 05:00:00,328.29,kWh,MTR-003
CLI-001,2026-05-07 06:00:00,609.58,kWh,MTR-001
CLI-002,2026-05-07 06:00:00,585.33,kWh,MTR-002
CLI-003,2026-05-07 06:00:00,320.11,kWh,MTR-003
CLI-001,2026-05-07 07:00:00,551.58,kWh,MTR-001
CLI-002,2026-05-07 07:00:00,533.3,kWh,MTR-002
CLI-003,2026-05-07 07:00:00,436.48,kWh,MTR-003
CLI-001,2026-05-07 08:00:00,499.03,kWh,MTR-001
CLI-002,2026-05-07 08:00:00,479.71,kWh,MTR-002
CLI-003,2026-05-07 08:00:00,478.41,kWh,MTR-003
CLI-001,2026-05-07 09:00:00,542.24,kWh,MTR-001
CLI-002,2026-05-07 09:00:00,394.23,kWh,MTR-002
CLI-003,2026-05-07 09:00:00,460.23,kWh,MTR-003
CLI-001,2026-05-07 10:00:00,521.72,kWh,MTR-001
CLI-002,2026-05-07 10:00:00,455.48,kWh,MTR-002
CLI-003,2026-05-07 10:00:00,471.65,kWh,MTR-003
CLI-001,2026-05-07 11:00:00,552.78,kWh,MTR-001
CLI-002,2026-05-07 11:00:00,311.79,kWh,MTR-002
CLI-003,2026-05-07 11:00:00,464.99,kWh,MTR-003
CLI-001,2026-05-07 12:00:00,506.01,kWh,MTR-001
CLI-002,2026-05-07 12:00:00,351.42,kWh,MTR-002
CLI-003,2026-05-07 12:00:00,460.02,kWh,MTR-003
CLI-001,2026-05-07 13:00:00,532.07,kWh,MTR-001
CLI-002,2026-05-07 13:00:00,399.9,kWh,MTR-002
CLI-003,2026-05-07 13:00:00,454.31,kWh,MTR-003
CLI-001,2026-05-07 14:00:00,513.28,kWh,MTR-001
CLI-002,2026-05-07 14:00:00,358.21,kWh,MTR-002
CLI-003,2026-05-07 14:00:00,468.8,kWh,MTR-003
CLI-001,2026-05-07 15:00:00,546.54,kWh,MTR-001
CLI-002,2026-05-07 15:00:00,374.42,kWh,MTR-002
CLI-003,2026-05-07 15:00:00,474.85,kWh,MTR-003
CLI-001,2026-05-07 16:00:00,506.37,kWh,MTR-001
CLI-002,2026-05-07 16:00:00,457.33,kWh,MTR-002
CLI-003,2026-05-07 16:00:00,491.36,kWh,MTR-003
CLI-001,2026-05-07 17:00:00,528.03,kWh,MTR-001
CLI-002,2026-05-07 17:00:00,555.08,kWh,MTR-002
CLI-003,2026-05-07 17:00:00,447.22,kWh,MTR-003
CLI-001,2026-05-07 18:00:00,509.4,kWh,MTR-001
CLI-002,2026-05-07 18:00:00,615.19,kWh,MTR-002
CLI-003,2026-05-07 18:00:00,498.04,kWh,MTR-003
CLI-001,2026-05-07 19:00:00,529.09,kWh,MTR-001
CLI-002,2026-05-07 19:00:00,576.84,kWh,MTR-002
CLI-003,2026-05-07 19:00:00,353.18,kWh,MTR-003
CLI-001,2026-05-07 20:00:00,494.43,kWh,MTR-001
CLI-002,2026-05-07 20:00:00,596.63,kWh,MTR-002
CLI-003,2026-05-07 20:00:00,320.24,kWh,MTR-003
CLI-001,2026-05-07 21:00:00,525.31,kWh,MTR-001
CLI-002,2026-05-07 21:00:00,584.93,kWh,MTR-002
CLI-003,2026-05-07 21:00:00,321.23,kWh,MTR-003
CLI-001,2026-05-07 22:00:00,65.38,kWh,MTR-001
CLI-002,2026-05-07 22:00:00,598.86,kWh,MTR-002
CLI-003,2026-05-07 22:00:00,348.86,kWh,MTR-003
CLI-001,2026-05-07 23:00:00,74.19,kWh,MTR-001
CLI-002,2026-05-07 23:00:00,578.68,kWh,MTR-002
CLI-003,2026-05-07 23:00:00,344.71,kWh,MTR-003
CLI-001,2026-05-08 00:00:00,66.8,kWh,MTR-001
CLI-002,2026-05-08 00:00:00,609.0,kWh,MTR-002
CLI-003,2026-05-08 00:00:00,330.93,kWh,MTR-003
CLI-001,2026-05-08 01:00:00,62.85,kWh,MTR-001
CLI-002,2026-05-08 01:00:00,594.83,kWh,MTR-002
CLI-003,2026-05-08 01:00:00,339.47,kWh,MTR-003
CLI-001,2026-05-08 02:00:00,61.14,kWh,MTR-001
CLI-002,2026-05-08 02:00:00,,kWh,MTR-002
CLI-003,2026-05-08 02:00:00,332.06,kWh,MTR-003
CLI-001,2026-05-08 03:00:00,63.43,kWh,MTR-001
CLI-002,2026-05-08 03:00:00,,kWh,MTR-002
CLI-003,2026-05-08 03:00:00,349.88,kWh,MTR-003
CLI-001,2026-05-08 04:00:00,69.51,kWh,MTR-001
CLI-002,2026-05-08 04:00:00,610.02,kWh,MTR-002
CLI-003,2026-05-08 04:00:00,352.25,kWh,MTR-003
CLI-001,2026-05-08 05:00:00,81.54,kWh,MTR-001
CLI-002,2026-05-08 05:00:00,576.31,kWh,MTR-002
CLI-003,2026-05-08 05:00:00,354.48,kWh,MTR-003
CLI-001,2026-05-08 06:00:00,585.87,kWh,MTR-001
CLI-002,2026-05-08 06:00:00,604.24,kWh,MTR-002
CLI-003,2026-05-08 06:00:00,320.83,kWh,MTR-003
CLI-001,2026-05-08 07:00:00,604.11,kWh,MTR-001
CLI-002,2026-05-08 07:00:00,552.01,kWh,MTR-002
CLI-003,2026-05-08 07:00:00,476.08,kWh,MTR-003
CLI-001,2026-05-08 08:00:00,521.92,kWh,MTR-001
CLI-002,2026-05-08 08:00:00,472.87,kWh,MTR-002
CLI-003,2026-05-08 08:00:00,457.04,kWh,MTR-003
CLI-001,2026-05-08 09:00:00,520.8,kWh,MTR-001
CLI-002,2026-05-08 09:00:00,393.04,kWh,MTR-002
CLI-003,2026-05-08 09:00:00,474.69,kWh,MTR-003
CLI-001,2026-05-08 10:00:00,495.78,kWh,MTR-001
CLI-002,2026-05-08 10:00:00,382.5,kWh,MTR-002
CLI-003,2026-05-08 10:00:00,480.74,kWh,MTR-003
CLI-001,2026-05-08 11:00:00,540.79,kWh,MTR-001
CLI-002,2026-05-08 11:00:00,375.65,kWh,MTR-002
CLI-003,2026-05-08 11:00:00,485.91,kWh,MTR-003
CLI-001,2026-05-08 12:00:00,492.08,kWh,MTR-001
CLI-002,2026-05-08 12:00:00,362.43,kWh,MTR-002
CLI-003,2026-05-08 12:00:00,452.47,kWh,MTR-003
CLI-001,2026-05-08 13:00:00,516.15,kWh,MTR-001
CLI-002,2026-05-08 13:00:00,422.89,kWh,MTR-002
CLI-003,2026-05-08 13:00:00,487.66,kWh,MTR-003
CLI-001,2026-05-08 14:00:00,517.02,kWh,MTR-001
CLI-002,2026-05-08 14:00:00,360.98,kWh,MTR-002
CLI-003,2026-05-08 14:00:00,486.95,kWh,MTR-003
CLI-001,2026-05-08 15:00:00,518.05,kWh,MTR-001
CLI-002,2026-05-08 15:00:00,423.2,kWh,MTR-002
CLI-003,2026-05-08 15:00:00,470.17,kWh,MTR-003
CLI-001,2026-05-08 16:00:00,493.8,kWh,MTR-001
CLI-002,2026-05-08 16:00:00,476.1,kWh,MTR-002
CLI-003,2026-05-08 16:00:00,452.54,kWh,MTR-003
CLI-001,2026-05-08 17:00:00,512.7,kWh,MTR-001
CLI-002,2026-05-08 17:00:00,539.47,kWh,MTR-002
CLI-003,2026-05-08 17:00:00,440.47,kWh,MTR-003
CLI-001,2026-05-08 18:00:00,502.73,kWh,MTR-001
CLI-002,2026-05-08 18:00:00,620.96,kWh,MTR-002
CLI-003,2026-05-08 18:00:00,479.93,kWh,MTR-003
CLI-001,2026-05-08 19:00:00,491.31,kWh,MTR-001
CLI-002,2026-05-08 19:00:00,642.74,kWh,MTR-002
CLI-003,2026-05-08 19:00:00,335.68,kWh,MTR-003
CLI-001,2026-05-08 20:00:00,555.04,kWh,MTR-001
CLI-002,2026-05-08 20:00:00,601.37,kWh,MTR-002
CLI-003,2026-05-08 20:00:00,352.53,kWh,MTR-003
CLI-001,2026-05-08 21:00:00,546.32,kWh,MTR-001
CLI-002,2026-05-08 21:00:00,622.98,kWh,MTR-002
CLI-003,2026-05-08 21:00:00,345.84,kWh,MTR-003
CLI-001,2026-05-08 22:00:00,69.05,kWh,MTR-001
CLI-002,2026-05-08 22:00:00,587.62,kWh,MTR-002
CLI-003,2026-05-08 22:00:00,357.91,kWh,MTR-003
CLI-001,2026-05-08 23:00:00,65.66,kWh,MTR-001
CLI-002,2026-05-08 23:00:00,580.4,kWh,MTR-002
CLI-003,2026-05-08 23:00:00,324.05,kWh,MTR-003
CLI-001,2026-05-09 00:00:00,80.88,kWh,MTR-001
CLI-002,2026-05-09 00:00:00,577.64,kWh,MTR-002
CLI-003,2026-05-09 00:00:00,350.65,kWh,MTR-003
CLI-001,2026-05-09 01:00:00,69.42,kWh,MTR-001
CLI-002,2026-05-09 01:00:00,633.19,kWh,MTR-002
CLI-003,2026-05-09 01:00:00,352.36,kWh,MTR-003
CLI-001,2026-05-09 02:00:00,70.94,kWh,MTR-001
CLI-002,2026-05-09 02:00:00,622.35,kWh,MTR-002
CLI-003,2026-05-09 02:00:00,337.77,kWh,MTR-003
CLI-001,2026-05-09 03:00:00,78.71,kWh,MTR-001
CLI-002,2026-05-09 03:00:00,612.38,kWh,MTR-002
CLI-003,2026-05-09 03:00:00,352.34,kWh,MTR-003
CLI-001,2026-05-09 04:00:00,80.88,kWh,MTR-001
CLI-002,2026-05-09 04:00:00,641.3,kWh,MTR-002
CLI-003,2026-05-09 04:00:00,338.47,kWh,MTR-003
CLI-001,2026-05-09 05:00:00,69.55,kWh,MTR-001
CLI-002,2026-05-09 05:00:00,642.64,kWh,MTR-002
CLI-003,2026-05-09 05:00:00,352.05,kWh,MTR-003
CLI-001,2026-05-09 06:00:00,560.0,kWh,MTR-001
CLI-002,2026-05-09 06:00:00,636.19,kWh,MTR-002
CLI-003,2026-05-09 06:00:00,324.1,kWh,MTR-003
CLI-001,2026-05-09 07:00:00,608.09,kWh,MTR-001
CLI-002,2026-05-09 07:00:00,566.28,kWh,MTR-002
CLI-003,2026-05-09 07:00:00,325.89,kWh,MTR-003
CLI-001,2026-05-09 08:00:00,555.71,kWh,MTR-001
CLI-002,2026-05-09 08:00:00,482.15,kWh,MTR-002
CLI-003,2026-05-09 08:00:00,322.13,kWh,MTR-003
CLI-001,2026-05-09 09:00:00,498.86,kWh,MTR-001
CLI-002,2026-05-09 09:00:00,451.19,kWh,MTR-002
CLI-003,2026-05-09 09:00:00,353.57,kWh,MTR-003
CLI-001,2026-05-09 10:00:00,543.31,kWh,MTR-001
CLI-002,2026-05-09 10:00:00,332.16,kWh,MTR-002
CLI-003,2026-05-09 10:00:00,325.55,kWh,MTR-003
CLI-001,2026-05-09 11:00:00,515.89,kWh,MTR-001
CLI-002,2026-05-09 11:00:00,350.49,kWh,MTR-002
CLI-003,2026-05-09 11:00:00,341.95,kWh,MTR-003
CLI-001,2026-05-09 12:00:00,522.22,kWh,MTR-001
CLI-002,2026-05-09 12:00:00,351.84,kWh,MTR-002
CLI-003,2026-05-09 12:00:00,336.79,kWh,MTR-003
CLI-001,2026-05-09 13:00:00,516.57,kWh,MTR-001
CLI-002,2026-05-09 13:00:00,370.77,kWh,MTR-002
CLI-003,2026-05-09 13:00:00,340.62,kWh,MTR-003
CLI-001,2026-05-09 14:00:00,491.49,kWh,MTR-001
CLI-002,2026-05-09 14:00:00,413.29,kWh,MTR-002
CLI-003,2026-05-09 14:00:00,346.57,kWh,MTR-003
CLI-001,2026-05-09 15:00:00,557.97,kWh,MTR-001
CLI-002,2026-05-09 15:00:00,423.14,kWh,MTR-002
CLI-003,2026-05-09 15:00:00,342.17,kWh,MTR-003
CLI-001,2026-05-09 16:00:00,517.61,kWh,MTR-001
CLI-002,2026-05-09 16:00:00,524.71,kWh,MTR-002
CLI-003,2026-05-09 16:00:00,351.54,kWh,MTR-003
CLI-001,2026-05-09 17:00:00,538.64,kWh,MTR-001
CLI-002,2026-05-09 17:00:00,553.22,kWh,MTR-002
CLI-003,2026-05-09 17:00:00,321.77,kWh,MTR-003
CLI-001,2026-05-09 18:00:00,545.08,kWh,MTR-001
CLI-002,2026-05-09 18:00:00,629.54,kWh,MTR-002
CLI-003,2026-05-09 18:00:00,347.82,kWh,MTR-003
CLI-001,2026-05-09 19:00:00,544.92,kWh,MTR-001
CLI-002,2026-05-09 19:00:00,629.33,kWh,MTR-002
CLI-003,2026-05-09 19:00:00,331.74,kWh,MTR-003
CLI-001,2026-05-09 20:00:00,495.96,kWh,MTR-001
CLI-002,2026-05-09 20:00:00,640.34,kWh,MTR-002
CLI-003,2026-05-09 20:00:00,359.56,kWh,MTR-003
CLI-001,2026-05-09 21:00:00,500.27,kWh,MTR-001
CLI-002,2026-05-09 21:00:00,588.38,kWh,MTR-002
CLI-003,2026-05-09 21:00:00,351.23,kWh,MTR-003
CLI-001,2026-05-09 22:00:00,68.3,kWh,MTR-001
CLI-002,2026-05-09 22:00:00,600.76,kWh,MTR-002
CLI-003,2026-05-09 22:00:00,349.73,kWh,MTR-003
CLI-001,2026-05-09 23:00:00,69.67,kWh,MTR-001
CLI-002,2026-05-09 23:00:00,609.73,kWh,MTR-002
CLI-003,2026-05-09 23:00:00,356.97,kWh,MTR-003
CLI-001,2026-05-10 00:00:00,46.02,kWh,MTR-001
CLI-002,2026-05-10 00:00:00,580524.89,Wh,MTR-002
CLI-003,2026-05-10 00:00:00,352.89,kWh,MTR-003
CLI-001,2026-05-10 01:00:00,36.42,kWh,MTR-001
CLI-002,2026-05-10 01:00:00,621264.35,Wh,MTR-002
CLI-003,2026-05-10 01:00:00,344.1,kWh,MTR-003
CLI-001,2026-05-10 02:00:00,43.8,kWh,MTR-001
CLI-002,2026-05-10 02:00:00,577964.86,Wh,MTR-002
CLI-003,2026-05-10 02:00:00,-70.1,kWh,MTR-003
CLI-001,2026-05-10 03:00:00,49.6,kWh,MTR-001
CLI-002,2026-05-10 03:00:00,580252.88,Wh,MTR-002
CLI-003,2026-05-10 03:00:00,334.53,kWh,MTR-003
CLI-001,2026-05-10 04:00:00,43.59,kWh,MTR-001
CLI-002,2026-05-10 04:00:00,584994.56,Wh,MTR-002
CLI-003,2026-05-10 04:00:00,351.25,kWh,MTR-003
CLI-001,2026-05-10 05:00:00,31.34,kWh,MTR-001
CLI-002,2026-05-10 05:00:00,600642.99,Wh,MTR-002
CLI-003,2026-05-10 05:00:00,342.69,kWh,MTR-003
CLI-001,2026-05-10 06:00:00,43.58,kWh,MTR-001
CLI-002,2026-05-10 06:00:00,601040.94,Wh,MTR-002
CLI-003,2026-05-10 06:00:00,342.96,kWh,MTR-003
CLI-001,2026-05-10 07:00:00,37.96,kWh,MTR-001
CLI-002,2026-05-10 07:00:00,535032.29,Wh,MTR-002
CLI-003,2026-05-10 07:00:00,339.96,kWh,MTR-003
CLI-001,2026-05-10 08:00:00,41.23,kWh,MTR-001
CLI-002,2026-05-10 08:00:00,463282.72,Wh,MTR-002
CLI-002,2026-05-10 08:00:00,459309.18,Wh,MTR-002
CLI-003,2026-05-10 08:00:00,356.66,kWh,MTR-003
CLI-001,2026-05-10 09:00:00,32.45,kWh,MTR-001
CLI-002,2026-05-10 09:00:00,386415.0,Wh,MTR-002
CLI-003,2026-05-10 09:00:00,323.51,kWh,MTR-003
CLI-001,2026-05-10 10:00:00,46.91,kWh,MTR-001
CLI-002,2026-05-10 10:00:00,411909.23,Wh,MTR-002
CLI-003,2026-05-10 10:00:00,355.65,kWh,MTR-003
CLI-001,2026-05-10 11:00:00,44.24,kWh,MTR-001
CLI-002,2026-05-10 11:00:00,330362.19,Wh,MTR-002
CLI-003,2026-05-10 11:00:00,324.85,kWh,MTR-003
CLI-001,2026-05-10 12:00:00,32.78,kWh,MTR-001
CLI-002,2026-05-10 12:00:00,304681.44,Wh,MTR-002
CLI-003,2026-05-10 12:00:00,352.15,kWh,MTR-003
CLI-001,2026-05-10 13:00:00,42.24,kWh,MTR-001
CLI-002,2026-05-10 13:00:00,284700.9,Wh,MTR-002
CLI-003,2026-05-10 13:00:00,341.03,kWh,MTR-003
CLI-001,2026-05-10 14:00:00,46.47,kWh,MTR-001
CLI-002,2026-05-10 14:00:00,398651.18,Wh,MTR-002
CLI-003,2026-05-10 14:00:00,347.2,kWh,MTR-003
CLI-001,2026-05-10 15:00:00,47.56,kWh,MTR-001
CLI-002,2026-05-10 15:00:00,457332.18,Wh,MTR-002
CLI-003,2026-05-10 15:00:00,337.3,kWh,MTR-003
CLI-001,2026-05-10 16:00:00,31.11,kWh,MTR-001
CLI-002,2026-05-10 16:00:00,471825.63,Wh,MTR-002
CLI-003,2026-05-10 16:00:00,348.37,kWh,MTR-003
CLI-001,2026-05-10 17:00:00,48.82,kWh,MTR-001
CLI-002,2026-05-10 17:00:00,572727.98,Wh,MTR-002
CLI-003,2026-05-10 17:00:00,342.03,kWh,MTR-003
CLI-001,2026-05-10 18:00:00,36.06,kWh,MTR-001
CLI-002,2026-05-10 18:00:00,610180.12,Wh,MTR-002
CLI-003,2026-05-10 18:00:00,357.66,kWh,MTR-003
CLI-001,2026-05-10 19:00:00,43.17,kWh,MTR-001
CLI-002,2026-05-10 19:00:00,617359.72,Wh,MTR-002
CLI-003,2026-05-10 19:00:00,342.54,kWh,MTR-003
CLI-001,2026-05-10 20:00:00,30.57,kWh,MTR-001
CLI-002,2026-05-10 20:00:00,619901.76,Wh,MTR-002
CLI-003,2026-05-10 20:00:00,346.05,kWh,MTR-003
CLI-001,2026-05-10 21:00:00,38.33,kWh,MTR-001
CLI-002,2026-05-10 21:00:00,609862.66,Wh,MTR-002
CLI-003,2026-05-10 21:00:00,331.59,kWh,MTR-003
CLI-001,2026-05-10 22:00:00,39.66,kWh,MTR-001
CLI-002,2026-05-10 22:00:00,622949.36,Wh,MTR-002
CLI-003,2026-05-10 22:00:00,322.92,kWh,MTR-003
CLI-001,2026-05-10 23:00:00,38.79,kWh,MTR-001
CLI-002,2026-05-10 23:00:00,589281.61,Wh,MTR-002
CLI-003,2026-05-10 23:00:00,332.5,kWh,MTR-003
CLI-001,2026-05-11 00:00:00,78.35,kWh,MTR-001
CLI-002,2026-05-11 00:00:00,643276.19,Wh,MTR-002
CLI-003,2026-05-11 00:00:00,334.82,kWh,MTR-003
CLI-001,2026-05-11 01:00:00,67.98,kWh,MTR-001
CLI-002,2026-05-11 01:00:00,593723.02,Wh,MTR-002
CLI-003,2026-05-11 01:00:00,323.87,kWh,MTR-003
CLI-001,2026-05-11 02:00:00,69.6,kWh,MTR-001
CLI-002,2026-05-11 02:00:00,592378.92,Wh,MTR-002
CLI-003,2026-05-11 02:00:00,326.39,kWh,MTR-003
CLI-001,2026-05-11 03:00:00,74.44,kWh,MTR-001
CLI-002,2026-05-11 03:00:00,628418.5,Wh,MTR-002
CLI-003,2026-05-11 03:00:00,340.59,kWh,MTR-003
CLI-001,2026-05-11 04:00:00,67.71,kWh,MTR-001
CLI-002,2026-05-11 04:00:00,641166.3,Wh,MTR-002
CLI-003,2026-05-11 04:00:00,358.67,kWh,MTR-003
CLI-001,2026-05-11 05:00:00,68.82,kWh,MTR-001
CLI-002,2026-05-11 05:00:00,609642.59,Wh,MTR-002
CLI-003,2026-05-11 05:00:00,346.17,kWh,MTR-003
CLI-001,2026-05-11 06:00:00,582.94,kWh,MTR-001
CLI-002,2026-05-11 06:00:00,605164.94,Wh,MTR-002
CLI-003,2026-05-11 06:00:00,349.1,kWh,MTR-003
CLI-001,2026-05-11 07:00:00,569.27,kWh,MTR-001
CLI-002,2026-05-11 07:00:00,555083.16,Wh,MTR-002
CLI-003,2026-05-11 07:00:00,453.07,kWh,MTR-003
CLI-001,2026-05-11 08:00:00,502.38,kWh,MTR-001
CLI-002,2026-05-11 08:00:00,511355.68,Wh,MTR-002
CLI-003,2026-05-11 08:00:00,474.6,kWh,MTR-003
CLI-001,2026-05-11 09:00:00,555.12,kWh,MTR-001
CLI-002,2026-05-11 09:00:00,400108.28,Wh,MTR-002
CLI-003,2026-05-11 09:00:00,440.92,kWh,MTR-003
CLI-001,2026-05-11 10:00:00,517.9,kWh,MTR-001
CLI-002,2026-05-11 10:00:00,385544.65,Wh,MTR-002
CLI-003,2026-05-11 10:00:00,464.4,kWh,MTR-003
CLI-001,2026-05-11 11:00:00,539.15,kWh,MTR-001
CLI-002,2026-05-11 11:00:00,305460.11,Wh,MTR-002
CLI-003,2026-05-11 11:00:00,472.34,kWh,MTR-003
CLI-001,2026-05-11 12:00:00,509.47,kWh,MTR-001
CLI-002,2026-05-11 12:00:00,368050.82,Wh,MTR-002
CLI-003,2026-05-11 12:00:00,484.65,kWh,MTR-003
CLI-001,2026-05-11 13:00:00,517.97,kWh,MTR-001
CLI-002,2026-05-11 13:00:00,342457.28,Wh,MTR-002
CLI-003,2026-05-11 13:00:00,481.36,kWh,MTR-003
CLI-001,2026-05-11 14:00:00,530.32,kWh,MTR-001
CLI-002,2026-05-11 14:00:00,438292.95,Wh,MTR-002
CLI-003,2026-05-11 14:00:00,464.71,kWh,MTR-003
CLI-001,2026-05-11 15:00:00,481.51,kWh,MTR-001
CLI-002,2026-05-11 15:00:00,382153.53,Wh,MTR-002
CLI-003,2026-05-11 15:00:00,493.61,kWh,MTR-003
CLI-001,2026-05-11 16:00:00,538.87,kWh,MTR-001
CLI-002,2026-05-11 16:00:00,468347.3,Wh,MTR-002
CLI-003,2026-05-11 16:00:00,477.25,kWh,MTR-003
CLI-001,2026-05-11 17:00:00,493.85,kWh,MTR-001
CLI-002,2026-05-11 17:00:00,534416.34,Wh,MTR-002
CLI-003,2026-05-11 17:00:00,483.14,kWh,MTR-003
CLI-001,2026-05-11 18:00:00,528.81,kWh,MTR-001
CLI-002,2026-05-11 18:00:00,592256.34,Wh,MTR-002
CLI-003,2026-05-11 18:00:00,473.18,kWh,MTR-003
CLI-001,2026-05-11 19:00:00,503.12,kWh,MTR-001
CLI-002,2026-05-11 19:00:00,624349.18,Wh,MTR-002
CLI-003,2026-05-11 19:00:00,333.95,kWh,MTR-003
CLI-001,2026-05-11 20:00:00,543.63,kWh,MTR-001
CLI-002,2026-05-11 20:00:00,583531.19,Wh,MTR-002
CLI-003,2026-05-11 20:00:00,335.19,kWh,MTR-003
CLI-001,2026-05-11 21:00:00,545.47,kWh,MTR-001
CLI-002,2026-05-11 21:00:00,631323.11,Wh,MTR-002
CLI-003,2026-05-11 21:00:00,331.51,kWh,MTR-003
CLI-001,2026-05-11 22:00:00,68.66,kWh,MTR-001
CLI-002,2026-05-11 22:00:00,592951.08,Wh,MTR-002
CLI-003,2026-05-11 22:00:00,328.08,kWh,MTR-003
CLI-001,2026-05-11 23:00:00,83.33,kWh,MTR-001
CLI-002,2026-05-11 23:00:00,584609.11,Wh,MTR-002
CLI-003,2026-05-11 23:00:00,343.47,kWh,MTR-003
CLI-001,2026-05-12 00:00:00,76.75,kWh,MTR-001
CLI-002,2026-05-12 00:00:00,619656.12,Wh,MTR-002
CLI-003,2026-05-12 00:00:00,336.53,kWh,MTR-003
CLI-001,2026-05-12 01:00:00,62.51,kWh,MTR-001
CLI-002,2026-05-12 01:00:00,575362.7,Wh,MTR-002
CLI-003,2026-05-12 01:00:00,357.16,kWh,MTR-003
CLI-001,2026-05-12 02:00:00,83.38,kWh,MTR-001
CLI-002,2026-05-12 02:00:00,608421.4,Wh,MTR-002
CLI-003,2026-05-12 02:00:00,358.56,kWh,MTR-003
CLI-001,2026-05-12 03:00:00,76.15,kWh,MTR-001
CLI-002,2026-05-12 03:00:00,581262.25,Wh,MTR-002
CLI-003,2026-05-12 03:00:00,341.41,kWh,MTR-003
CLI-001,2026-05-12 04:00:00,83.42,kWh,MTR-001
CLI-002,2026-05-12 04:00:00,587254.53,Wh,MTR-002
CLI-003,2026-05-12 04:00:00,327.03,kWh,MTR-003
CLI-001,2026-05-12 05:00:00,84.93,kWh,MTR-001
CLI-002,2026-05-12 05:00:00,609676.87,Wh,MTR-002
CLI-003,2026-05-12 05:00:00,358.49,kWh,MTR-003
CLI-001,2026-05-12 06:00:00,,kWh,MTR-001
CLI-002,2026-05-12 06:00:00,614757.33,Wh,MTR-002
CLI-003,2026-05-12 06:00:00,359.32,kWh,MTR-003
CLI-001,2026-05-12 07:00:00,619.13,kWh,MTR-001
CLI-002,2026-05-12 07:00:00,527788.11,Wh,MTR-002
CLI-003,2026-05-12 07:00:00,459.51,kWh,MTR-003
CLI-001,2026-05-12 08:00:00,493.0,kWh,MTR-001
CLI-002,2026-05-12 08:00:00,477895.19,Wh,MTR-002
CLI-003,2026-05-12 08:00:00,483.66,kWh,MTR-003
CLI-001,2026-05-12 09:00:00,494.04,kWh,MTR-001
CLI-002,2026-05-12 09:00:00,423343.88,Wh,MTR-002
CLI-003,2026-05-12 09:00:00,458.55,kWh,MTR-003
CLI-001,2026-05-12 10:00:00,491.25,kWh,MTR-001
CLI-002,2026-05-12 10:00:00,385617.47,Wh,MTR-002
CLI-003,2026-05-12 10:00:00,493.77,kWh,MTR-003
CLI-001,2026-05-12 11:00:00,537.83,kWh,MTR-001
CLI-002,2026-05-12 11:00:00,342594.75,Wh,MTR-002
CLI-003,2026-05-12 11:00:00,448.93,kWh,MTR-003
CLI-001,2026-05-12 12:00:00,520.2,kWh,MTR-001
CLI-002,2026-05-12 12:00:00,379797.51,Wh,MTR-002
CLI-003,2026-05-12 12:00:00,480.5,kWh,MTR-003
CLI-001,2026-05-12 13:00:00,497.53,kWh,MTR-001
CLI-002,2026-05-12 13:00:00,301507.26,Wh,MTR-002
CLI-003,2026-05-12 13:00:00,468.11,kWh,MTR-003
CLI-001,2026-05-12 14:00:00,523.0,kWh,MTR-001
CLI-002,2026-05-12 14:00:00,384858.01,Wh,MTR-002
CLI-003,2026-05-12 14:00:00,472.38,kWh,MTR-003
CLI-001,2026-05-12 15:00:00,536.3,kWh,MTR-001
CLI-002,2026-05-12 15:00:00,461728.17,Wh,MTR-002
CLI-003,2026-05-12 15:00:00,472.4,kWh,MTR-003
